Route,TrafficCondition,RoadCondition,WeatherCondition,BusCapacity,AvgSpeed,DistanceToDestination,TimeOfDay,DayType,Delay
Route_5,low,average,sunny,21,37.74595056970476,20.230122773862547,night,weekend,16.429147569559532
Route_5,high,poor,foggy,16,49.24449048658015,5.011092529611381,morning,weekend,50.38844927680013
Route_5,high,average,foggy,22,30.25060834308015,10.532593906956157,morning,weekend,46.617916336652925
Route_5,high,good,sunny,15,28.497402428442697,6.899085830863339,morning,weekend,37.81664714941608
Route_5,low,poor,rainy,12,22.478653068145963,12.905379358397422,night,weekday,29.276552794234753
Route_5,high,good,foggy,38,51.286548065988775,6.822081588585428,afternoon,weekday,28.162581382499702
Route_5,high,good,rainy,10,58.81152661470463,5.197207878407638,afternoon,weekday,34.542620266216645
Route_5,high,poor,foggy,29,58.27349418507757,11.194796737196114,evening,weekday,61.46575099022918
Route_5,medium,average,foggy,22,45.24824236070106,15.01231529305996,morning,weekend,23.256888803169883
Route_5,high,good,rainy,12,45.88566158067252,20.925018911035686,night,weekday,39.53991836563182
Route_5,high,poor,sunny,25,23.606592273578567,10.929768063813542,morning,weekend,39.34443596644656
Route_5,low,average,rainy,39,46.39105337706349,10.572244547686154,evening,weekend,33.474286138492324
Route_5,low,average,sunny,41,52.49053312349854,8.39719979838911,evening,weekday,33.65847019434045
Route_5,medium,average,foggy,31,58.36155771113556,8.796362205016335,afternoon,weekend,11.610900396860131
Route_5,medium,good,foggy,37,26.184239059207304,17.718088312803687,afternoon,weekday,20.56922012795072
Route_5,medium,poor,rainy,33,24.283228752836262,25.93912229064078,afternoon,weekend,30.511472385654482
Route_5,medium,poor,foggy,43,29.887797117184682,25.328925669754934,night,weekday,26.686298900635585
Route_5,medium,average,rainy,22,23.022318051929624,11.646634393537337,evening,weekday,31.046868959051285
Route_5,medium,good,foggy,40,36.65311114760935,20.85973043007357,afternoon,weekend,9.839588524843341
Route_5,low,average,foggy,38,22.037657147466586,15.997445435495242,afternoon,weekend,21.640230576446072
Route_5,low,average,foggy,12,41.03236181156629,16.546567530329046,morning,weekend,23.19561231166245
Route_5,high,average,rainy,28,33.23541715369813,20.921851569872366,afternoon,weekend,35.93581237720877
Route_5,high,poor,foggy,41,42.96807712614815,9.251278406664358,evening,weekday,59.606938090307665
Route_5,high,good,sunny,49,30.167617969095176,18.142957303216004,evening,weekday,32.55278153505722
Route_5,high,good,foggy,40,59.240308186294314,5.068169067994431,evening,weekday,44.6946398165276
Route_5,high,poor,foggy,20,36.73081689299138,18.67028373046548,night,weekday,40.46251287473675
Route_5,low,average,sunny,41,28.211479629289826,5.567227939787617,afternoon,weekend,8.767525225287207
Route_5,medium,poor,rainy,29,27.479605516796646,18.285822141939114,evening,weekday,32.11565971145387
Route_5,high,poor,rainy,11,20.4918335764861,26.71299273925914,evening,weekday,54.68795914062813
Route_5,low,good,rainy,45,53.746912567666435,6.313105113433668,night,weekday,25.14691698241645
Route_5,high,poor,sunny,36,48.440081839830896,6.1064338663610975,evening,weekend,37.9090807737462
Route_5,medium,good,foggy,31,40.86574248487872,27.77413362407174,night,weekday,24.335892113306507
Route_5,high,good,rainy,42,21.059291431272612,18.61759153615373,night,weekday,31.837378732588643
Route_5,low,average,rainy,36,55.4307214202954,23.386148260818484,morning,weekend,24.262240478187284
Route_5,medium,good,rainy,31,40.65983775525366,6.98502860790222,morning,weekday,23.500005233264
Route_5,low,poor,sunny,32,58.4568978026096,25.25473305325995,morning,weekend,25.075387722286546
Route_5,low,average,sunny,43,24.996887027280806,29.954092516427004,afternoon,weekend,11.566439869304595
Route_5,medium,good,rainy,22,27.845628478759515,18.81809808483479,evening,weekend,28.867810769449513
Route_5,low,good,foggy,33,25.044704675919075,21.488779786158535,morning,weekday,22.471258363729824
Route_5,medium,poor,foggy,21,46.46666085786137,21.184510290553735,afternoon,weekday,32.30187657724386
Route_5,high,good,foggy,21,20.69708111207314,16.59053638799596,morning,weekend,49.4838684450899
Route_5,high,good,rainy,38,56.311748624036426,22.596667784910757,afternoon,weekend,41.9219269820178
Route_5,high,average,foggy,43,32.70206081941809,14.696579951112932,night,weekend,22.20817861002598
Route_5,medium,average,rainy,32,21.565926417711054,9.91766141418162,morning,weekend,39.49081760625016
Route_5,high,poor,rainy,29,51.62774808268091,6.547337413769281,morning,weekday,53.208987099952644
Route_5,medium,good,rainy,19,39.4597906685764,24.63439366739497,evening,weekend,28.039018132013844
Route_5,high,good,foggy,19,22.394906501263684,17.91970413766218,morning,weekend,34.82070992868213
Route_5,low,good,rainy,25,33.44951217592296,26.980701913022852,afternoon,weekend,14.606253404869491
Route_5,low,average,sunny,36,32.39622879749784,29.347874780608475,afternoon,weekend,12.620647701415983
Route_5,medium,good,foggy,16,58.075465089191226,17.114288349804525,night,weekend,13.448085655749336
Route_5,high,good,sunny,42,35.66934420135703,20.645908483532452,afternoon,weekday,30.21319961515843
Route_5,low,poor,rainy,25,24.298672015571626,11.97265324287864,morning,weekend,29.158901282539578
Route_5,low,average,sunny,44,44.71143888774477,6.6815543975361,night,weekday,10.05593120222424
Route_5,low,poor,foggy,36,49.993942457282216,16.21251589188317,night,weekend,23.437006773368534
Route_5,low,good,foggy,23,28.749432839183147,20.876349026622027,night,weekday,18.023045393303526
Route_5,medium,good,sunny,36,40.82325510530494,23.90053192571147,afternoon,weekday,11.872848106816082
Route_5,high,average,sunny,33,45.91966229311706,7.393981066920395,afternoon,weekday,31.07296059687649
Route_5,high,good,foggy,39,22.457614230432704,23.809412533018175,afternoon,weekend,38.582333151752756
Route_5,high,poor,rainy,34,38.00682601140152,20.85797829785843,night,weekday,53.01056466594346
Route_5,high,poor,sunny,29,50.476756062955914,21.629144504555544,night,weekend,31.206734859125994
Route_5,low,good,rainy,26,59.79587534340687,16.143561355478248,afternoon,weekend,19.226053154551604
Route_5,medium,poor,sunny,36,54.07088909074057,12.139207193772254,morning,weekend,22.933640101323643
Route_5,low,average,sunny,39,21.494367409767037,20.0551278563477,morning,weekday,24.130222792305474
Route_5,high,average,sunny,41,46.891442711844824,8.199669293316251,night,weekday,31.14380176275329
Route_5,medium,poor,rainy,15,43.25117527725287,10.209466661793503,evening,weekend,41.74837426992847
Route_5,high,poor,foggy,34,30.515843219965042,29.054837694142343,night,weekend,41.70360047882026
Route_5,medium,poor,sunny,38,32.84438839185812,15.56055972551927,night,weekday,27.874245461893548
Route_5,medium,average,rainy,46,42.67138064597418,28.17871137350897,night,weekday,16.59936417845341
Route_5,medium,average,foggy,19,30.72687796897155,26.89305684539305,night,weekday,12.81764371344293
Route_5,medium,average,sunny,39,36.99212251224388,26.016038524652565,evening,weekday,30.94108479067837
Route_5,low,good,rainy,49,38.875047440094136,5.856730153461694,morning,weekend,24.904069031187188
Route_5,high,average,sunny,31,34.18769552125432,26.928875117068387,morning,weekend,22.889764759227507
Route_5,high,good,rainy,30,35.866238752431784,17.343251497809874,afternoon,weekday,40.95125205019465
Route_5,high,average,rainy,33,20.60770257194961,13.814500617763432,night,weekday,30.67382684310156
Route_5,medium,average,foggy,32,29.391640292652212,18.797202805912953,morning,weekday,23.97547248320904
Route_5,high,poor,foggy,36,48.036071752053054,8.736294613890578,evening,weekend,64.00073546612064
Route_5,medium,poor,sunny,27,41.310076267911,29.119757116281214,evening,weekend,17.6385256230107
Route_5,low,poor,sunny,28,31.142936291851942,27.91950934715925,evening,weekend,31.815891555157723
Route_5,medium,poor,sunny,28,40.151258981019275,25.542616766528393,night,weekend,21.89139390695185
Route_5,low,poor,sunny,20,42.87120072486791,7.21529409150441,evening,weekend,39.53216414812339
Route_5,high,good,rainy,47,40.621453704551996,27.34106207637896,morning,weekday,32.111702986401184
Route_5,high,average,foggy,19,20.507229648549085,28.533288071191713,afternoon,weekend,29.74757965421303
Route_5,low,average,sunny,45,44.804452552665225,18.530855290189322,morning,weekday,20.979365864863723
Route_5,high,average,foggy,50,48.74381738032061,16.31673572355789,night,weekday,44.488671267408336
Route_5,low,average,sunny,12,40.47046510219799,25.081241869795818,evening,weekday,29.320903971272934
Route_5,medium,poor,rainy,45,37.43269184406629,8.492570254934371,evening,weekday,43.36382694530002
Route_5,low,average,sunny,44,54.05238908655877,17.883656854400904,night,weekday,17.239103419552094
Route_5,medium,good,rainy,31,42.27802153474832,8.306279344703206,evening,weekend,29.99367878036256
Route_5,high,average,foggy,46,48.25866996777481,11.969366606239424,morning,weekday,42.1608859650183
Route_5,medium,good,rainy,49,22.40863324679557,11.095389611132525,afternoon,weekday,13.498929907370854
Route_5,low,good,rainy,34,41.989871838792894,29.47708187153326,morning,weekday,39.72546204404208
Route_5,medium,poor,sunny,42,22.611549010386494,15.297779090058711,evening,weekend,30.415465233937347
Route_5,low,average,foggy,26,28.178552428907537,29.128596435484265,morning,weekday,39.35913952262568
Route_5,high,average,sunny,20,51.119983270380814,6.070123489209745,night,weekday,30.85950491910114
Route_5,low,poor,sunny,19,23.83176737424659,17.5802165374346,evening,weekday,33.114461500336766
Route_5,low,good,rainy,50,20.941352694652853,23.86550090928952,morning,weekday,39.475349301854806
Route_5,medium,average,foggy,20,33.76943463960057,17.997199953324817,afternoon,weekend,25.884643089351787
Route_5,medium,poor,foggy,23,56.162388384487315,25.0207526474937,evening,weekend,42.15593667352011
Route_5,low,good,foggy,44,35.68917914709042,5.502974920098579,afternoon,weekday,20.957088604494274
Route_5,high,average,foggy,28,51.12100613415254,17.940811762053343,afternoon,weekday,39.381610360911566
Route_5,low,poor,sunny,22,34.07328205110068,11.472107870328788,morning,weekday,37.603778066259665
Route_5,high,average,sunny,37,47.39724932428253,20.041398692373622,night,weekend,31.588494400473905
Route_5,high,poor,foggy,22,36.08941841361167,25.76689363583798,night,weekday,35.09403630886409
Route_5,high,poor,rainy,45,32.54926531046895,6.837460957860351,afternoon,weekend,40.93035860612504
Route_5,high,good,sunny,13,20.39095611039982,19.59312712517957,night,weekday,31.563848998184703
Route_5,medium,good,sunny,20,27.650803423489158,14.633954024683305,night,weekend,6.658670707529483
Route_5,medium,average,foggy,14,39.9786948822534,8.190357895467354,morning,weekend,40.56420928236124
Route_5,low,good,sunny,40,36.73484807529965,26.637647419420762,afternoon,weekday,13.406176447837204
Route_5,medium,good,rainy,38,32.33392002773415,20.534740767954922,evening,weekday,27.254873029711423
Route_5,low,poor,sunny,41,49.3065393772506,27.703039159797076,morning,weekend,22.567922664051125
Route_5,medium,good,sunny,17,47.803241218233055,25.02616962216068,evening,weekday,14.509159259245733
Route_5,medium,poor,rainy,15,22.824185224522516,18.568788347606905,evening,weekday,42.25207250296428
Route_5,medium,poor,foggy,45,33.997161767527516,18.314057091550307,morning,weekday,35.37819922219073
Route_5,low,poor,rainy,37,26.535045828358342,15.297367590236133,evening,weekend,42.96726648861382
Route_5,high,poor,foggy,32,39.777449902934656,14.994933995327953,morning,weekend,48.29987243614943
Route_5,high,poor,foggy,13,46.284170398032145,9.637008604878265,afternoon,weekend,39.030070900957675
Route_5,medium,poor,foggy,48,47.52136809819354,27.72036396941638,evening,weekend,47.69446955558154
Route_5,high,average,rainy,34,32.63518697297934,18.77911883204892,evening,weekday,42.179155464669066
Route_5,high,poor,foggy,16,51.859684621507995,26.285394696098752,evening,weekend,55.86126395373552
Route_5,low,average,sunny,13,32.42545950945036,5.3002249487799284,night,weekend,2.20804290596957
Route_5,medium,average,sunny,15,38.727051686880145,16.84145636725333,night,weekend,18.069802938785134
Route_5,medium,average,rainy,13,23.92313609829859,23.481696566464628,evening,weekend,32.741452087779614
Route_5,high,average,rainy,34,54.83774227919496,22.2333988141742,evening,weekday,36.092020085006176
Route_5,low,poor,sunny,14,24.626042950627816,10.188141791699813,night,weekend,14.84500227638463
Route_5,low,poor,sunny,40,54.64605718588979,5.59866074836204,afternoon,weekend,24.79683652284156
Route_5,high,average,foggy,35,41.65649103596348,14.880729510921737,night,weekday,35.127194488123905
Route_5,high,average,foggy,47,43.332934305363395,22.10451479942257,night,weekend,32.617627372060525
Route_5,low,average,sunny,28,48.71694757554138,21.180173261251618,morning,weekend,27.33991362687821
Route_5,high,good,rainy,48,20.403427200894576,17.151785633791892,afternoon,weekday,43.27461006906403
Route_5,medium,poor,foggy,28,42.22941468047897,23.7830550489437,evening,weekend,34.918032723832475
Route_5,low,good,foggy,34,27.48861819056371,9.89392654900985,afternoon,weekend,28.16653072711183
Route_5,low,good,rainy,26,23.92954896041894,19.495215920742286,afternoon,weekday,23.376919249619263
Route_5,medium,poor,sunny,41,36.67878397147846,16.702894148566493,night,weekday,22.37545936540377
Route_5,low,average,rainy,34,36.17635109528112,16.814173969112773,evening,weekend,30.513460504888723
Route_5,low,poor,foggy,19,47.215656939469014,18.813690996725775,afternoon,weekend,21.492156464190586
Route_5,low,poor,rainy,49,59.24722764412831,12.863751495302754,morning,weekend,46.459039584702715
Route_5,low,poor,rainy,15,43.85364590912656,15.258886615481016,afternoon,weekday,31.055729493246723
Route_5,high,good,foggy,18,48.640080204850776,14.105451860653075,night,weekday,40.64945273766274
Route_5,high,good,sunny,19,20.033491042362147,21.791945941752314,morning,weekend,42.87800260118193
Route_5,high,average,rainy,48,41.59108765202341,19.95633877074889,night,weekday,25.710251762296714
Route_5,high,average,rainy,50,32.578561699620025,27.928712171720207,morning,weekday,34.630161128300216
Route_5,medium,good,rainy,22,27.195159310694056,16.428023520413163,afternoon,weekend,13.902779696529906
Route_5,low,good,sunny,25,25.202773697446666,25.493395690048054,morning,weekday,26.88733725765845
Route_5,high,average,foggy,49,38.78466109929379,8.901172048425542,night,weekday,28.296337844305384
Route_5,low,good,rainy,10,35.92141043473737,25.36737630800083,morning,weekday,39.51480657353118
Route_5,medium,poor,foggy,23,42.34889987085866,17.78843618100329,morning,weekend,42.91875562285673
Route_5,high,average,rainy,42,45.31189199030432,24.96827091032941,night,weekday,34.834045256699305
Route_5,high,good,rainy,34,23.352144558213492,12.721845510358586,morning,weekday,55.13156851727874
Route_5,low,average,sunny,28,52.44842472484724,22.284819182086757,night,weekend,12.472333226834012
Route_5,medium,average,foggy,32,59.40839828954233,16.780249388210812,evening,weekday,25.166352893709885
Route_5,high,average,foggy,49,40.35408057158884,18.357753875577213,evening,weekend,38.890856560373706
Route_5,low,average,rainy,16,24.71763669626544,18.306990235104145,morning,weekend,31.013660157366047
Route_5,medium,average,sunny,35,53.51215451928957,24.53621178706431,evening,weekday,15.806639365422658
Route_5,high,poor,rainy,28,55.162632985350754,23.820813089922645,evening,weekday,69.4098894556579
Route_5,medium,average,rainy,20,51.41699004417781,17.812340206393564,afternoon,weekend,10.428825508490412
Route_5,low,poor,sunny,49,24.626938626480083,10.293213042221097,morning,weekend,29.03753975082924
Route_5,medium,good,foggy,24,50.08098641892394,9.00059179722492,morning,weekend,23.564613347007473
